"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX52","SX52_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-22",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-23",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-24",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-25",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-26",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-27",,,,,,,,,"16.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-28",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-29",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-30",,,,,,,,,"6.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08-31",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-01",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-02",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-03",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-04",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-05",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-06",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-07",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-08",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-09",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-10",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-11",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-12",,,,,,,,,"32.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-13",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-14",,,,,,,,,"11.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-15",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-16",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-17",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-18",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-19",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-20",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-21",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-22",,,,,,,,,"4.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-23",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-24",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-25",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-26",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-27",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-28",,,,,,,,,"24.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-29",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09-30",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-01",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-02",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-03",,,,,,,,,"31.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-04",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-05",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-06",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-07",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-08",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-09",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-10",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-11",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-12",,,,,,,,,"14.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-13",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-14",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-15",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-16",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-17",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-18",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-19",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-20",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-21",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-22",,,,,,,,,"5.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-23",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-24",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-25",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-26",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-27",,,,,,,,,"37.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-28",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-29",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-30",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10-31",,,,,,,,,"22.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-01",,,,,,,,,"18.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-02",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-03",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-04",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-05",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-06",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-07",,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-08",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-09",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-11",,,,,,,,,"5.1",",,N",,,"23.0",",,N","23.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-12",,,,,,,,,"23.1",",,N",,,"140.0",",,N","165.0",",,N",,,,,,,,,,,,,,,,,"23.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-13",,,,,,,,,"0.0",",,N",,,"0.0",",,N","152.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-14",,,,,,,,,"0.0",",,N",,,"0.0",",,N","127.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-15",,,,,,,,,"0.0",",,N",,,"0.0",",,N","102.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-16",,,,,,,,,"0.0",",,N",,,"0.0",",,N","89.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-17",,,,,,,,,"0.0",",,N",,,"0.0",",,N","89.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-18",,,,,,,,,"0.8",",,N",,,"0.0",",,N","64.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-19",,,,,,,,,"0.0",",,N",,,"0.0",",,N","25.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-20",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-21",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-22",,,,,,,,,"0.5",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-23",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-24",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-25",,,,,,,,,"0.5",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-26",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-27",,,,,,,,,"18.8",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-28",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-29",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11-30",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-01",,,,,,,,,"11.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-02",,,,,,,,,"2.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-03",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-04",,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-05",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-06",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-07",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-08",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-09",,,,,,,,,"0.8",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-10",,,,,,,,,"3.6",",,N",,,"5.0",",,N","5.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-11",,,,,,,,,"0.3",",,N",,,"0.0","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-12",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12-13",,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
