Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments,included,D47_raw,sample_upper,type2_upper,standard_key,ben_reference_class,D47_d47_0,D47_transferred,D47_accepted,standard_residual,standard_extreme_outlier,standard_outlier_score,correction_qc_include,D47_corrected,T47_C,correction_method,linearity_slope,transfer_slope,transfer_intercept,carbonate_offset,temperature_A,temperature_B,acid_fractionation
4273,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4982 ETH-2,20260611.08,6/11/26 8:33,4982,90,calcite,50,5.77e-8,5.76e-8,-8.798460838,5.75e-4,-10.66690287,0.004080643,19.91338316,1.285438674,4.42e-4,-11.77835662,0.004071317,-10.971762,0.0072235829999999996,-23.57675913,0.023809043,-55.51111425,1.548244819,-0.714185226,0.005403188,-0.168586179,0.022539977,-34.59656758,1.581747775,,TRUE,-0.714185226,ETH-2,ETH-2,ETH-2,carbonate standard,-0.7014876314057235,0.17396536463429768,0.2085,-0.03453463536570231,TRUE,4.24688271398144,FALSE,0.18133425490849225,1565.0929079540806,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4289,Standard,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4926 ETH-2 HEATED,20260515.11,5/15/26 11:03,4926,90,calcite,50,5.78e-8,5.76e-8,-9.73710497,8.48e-4,-10.63406617,0.003939899,19.94723485,0.401139112,6.25e-4,-11.74754567,0.003930751,-11.9945376,0.009970005,-23.64347956,0.026058025,-53.16142729,1.723181326,-0.869285326,0.007940318,-0.303537619,0.023430824,-31.35654332,1.766457632,,TRUE,-0.869285326,ETH-2 HEATED,ETH-2 HEATED,ETH-2,heated carbonate,-0.8554040755872945,0.004998202999168422,0.2085,,FALSE,,TRUE,0.012367093273363,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4290,Standard,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4938 ETH-2 HEATED,20260518.16,5/18/26 16:07,4938,90,calcite,50,5.75e-8,5.73e-8,-9.778003622,6.02e-4,-10.62286268,0.002739373,19.95878464,0.362582077,5.35e-4,-11.73645346,0.002733037,-12.02415174,0.006224887,-23.61813145,0.021846218,-50.22431663,2.042133373,-0.865919882,0.006895521,-0.289725695,0.020079004,-28.31303738,2.088438869,,TRUE,-0.865919882,ETH-2 HEATED,ETH-2 HEATED,ETH-2,heated carbonate,-0.8520043592120846,0.008730360595052278,0.2085,,FALSE,,TRUE,0.016099250869246857,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4311,Standard,ETH-3,bhp,include,ETH-3,IPL-CI-4807 ETH3,20260331.15,3/31/26 15:19,4807,90,calcite,50,5.78e-8,5.76e-8,1.928924837,7.44e-4,6.201836081,0.004026744,37.30353483,11.99979031,5.02e-4,5.077365382,0.004017668,17.17880412,0.01004869,10.07188713,0.023964666,18.56467532,1.629270124,-0.266103786,0.007447536,-0.139633517,0.020302162,-4.288594481,1.589915209,,TRUE,-0.266103786,ETH-3,ETH-3,ETH-3,carbonate standard,-0.2859847759750147,0.6300981612742577,0.6132,0.016898161274257695,FALSE,2.261009553318302,TRUE,0.6374670515484523,13.085756001966047,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4312,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4879 ETH-3,20260427.11,4/27/26 11:30,4879,90,calcite,50,5.78e-8,5.76e-8,1.914020909,0.00159426,6.181797318,0.003419173,37.28287667,11.98538488,0.001169299,5.057342214,0.003410856,17.12467835,0.009954349,10.0252339,0.027402587,12.97810855,1.320210856,-0.289705015,0.006842472,-0.132789295,0.0214298,-9.715662795,1.290270841,,TRUE,-0.289705015,ETH-3,ETH-3,ETH-3,carbonate standard,-0.30952336534752706,0.604257851252046,0.6132,-0.00894214874795396,FALSE,0.31925299865382506,TRUE,0.6116267415262406,21.340782124300404,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4313,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4884 ETH-3,20260428.13,4/28/26 13:07,4884,90,calcite,50,5.78e-8,5.76e-8,1.932040421,0.001969941,6.202365525,0.004488186,37.30408064,12.00321246,0.001478889,5.077906482,0.00447769,17.14955244,0.007651402,10.10530708,0.027850123,12.39976225,1.592705506,-0.300160642,0.005925452,-0.11345231,0.022322782,-10.34519774,1.557731109,,TRUE,-0.300160642,ETH-3,ETH-3,ETH-3,carbonate standard,-0.3200077790739181,0.5927482192684299,0.6132,-0.020451780731570057,FALSE,0.5456322649808576,TRUE,0.6001171095426245,25.254953199185593,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4314,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4894 ETH-3,20260505.11,5/5/26 10:59,4894,90,calcite,50,5.78e-8,5.76e-8,1.893256208,0.001598601,6.146076021,0.003776037,37.24605123,11.96485144,0.001094513,5.021652763,0.003767404,17.05385076,0.009038082,9.914293326,0.025381215,11.325501,1.487676859,-0.297527156,0.007251709,-0.151589802,0.020236891,-11.25766113,1.458077228,,TRUE,-0.297527156,ETH-3,ETH-3,ETH-3,carbonate standard,-0.3172635377426749,0.5957608062018636,0.6132,-0.01743919379813641,FALSE,0.31925299865382506,TRUE,0.6031296964760582,24.215380637040482,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4315,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4960 ETH-3,20260601.14,6/1/26 13:56,4960,90,calcite,50,5.77e-8,5.75e-8,2.423579577,5.21e-4,6.188812158,0.003919288,37.29010834,12.46582308,5.36e-4,5.06540768,0.003911098,17.62503926,0.00876601,10.06662922,0.022357059,19.05514897,1.523929943,-0.28325758,0.007105376,-0.095407466,0.021565129,-4.259379608,1.489014656,,TRUE,-0.28325758,ETH-3,ETH-3,ETH-3,carbonate standard,-0.30365499686264136,0.6107000580714191,0.6132,-0.002499941928580829,FALSE,0.8033492539723328,TRUE,0.6180689483456138,19.21606533367168,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4316,Standard,ETH-3,mla,include,ETH-3,IPL-CI-4993 ETH-3,20260623.1,6/23/26 10:29,4993,90,calcite,50,5.77e-8,5.75e-8,2.414353504,6.71e-4,6.138121343,0.003637638,37.23785067,12.45544944,7.01e-4,5.014804396,0.003630533,17.54346233,0.00991396,9.988711106,0.027979722,9.182333396,1.72246812,-0.30622611,0.007556416,-0.077710861,0.026153069,-13.80369849,1.682622811,,TRUE,-0.30622611,ETH-3,ETH-3,ETH-3,carbonate standard,-0.3265291180716572,0.5855891912232616,0.6132,-0.027610808776738383,FALSE,1.083593675652146,TRUE,0.5929580814974562,27.769771413108685,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4337,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4804 ETH-4,20260330.15,3/30/26 15:36,4804,90,calcite,50,5.78e-8,5.76e-8,-9.932090907,4.45e-4,-10.81126782,0.003733656,19.7645559,0.210933282,3.55e-4,-11.92477957,0.003725352,-11.9746192,0.009370422,-23.7960561,0.020420433,-47.30024859,1.407146718,-0.477491271,0.006044663,-0.1128415,0.018623287,-24.82000195,1.437779127,,TRUE,-0.477491271,ETH-4,ETH-4,ETH-4,carbonate standard,-0.46363307210519716,0.4350785288623763,0.4505,-0.01542147113762371,FALSE,0.7491708368660686,TRUE,0.4424474191365709,101.7867735849045,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4338,Standard,ETH-4,eyl,include,ETH-4,IPL-CI-4826 ETH-4,20260407.09,4/7/26 9:34,4826,90,calcite,50,5.77e-8,5.75e-8,-9.956644983,0.001068624,-10.9048773,0.003540683,19.66805294,0.184171657,0.001025074,-12.0182424,0.003533185,-12.09083193,0.006906809,-24.00317008,0.020500527,-54.67676409,1.515065008,-0.471765898,0.005608287,-0.118884067,0.018921644,-32.14655393,1.555646124,,TRUE,-0.471765898,ETH-4,ETH-4,ETH-4,carbonate standard,-0.4577732063835875,0.4415114014758792,0.4505,-0.008988598524120817,FALSE,0.15429888323390292,TRUE,0.44888029175007377,97.43725130653047,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4339,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4846 ETH-4,20260414.13,4/14/26 12:58,4846,90,calcite,50,5.78e-8,5.77e-8,-9.968652643,0.001829568,-10.82931816,0.003798416,19.74594762,0.176194047,0.001366443,-11.94286057,0.003789001,-12.01679723,0.009530423,-23.87370686,0.023468674,-54.01554899,1.569129446,-0.47657134,0.007266749,-0.138919553,0.020484713,-31.64427799,1.610349573,,TRUE,-0.47657134,ETH-4,ETH-4,ETH-4,carbonate standard,-0.4626643285693688,0.4361420009720113,0.4505,-0.014357999027988733,FALSE,0.5998106820871218,TRUE,0.44351089124620585,101.0571442310906,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4340,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4889 ETH-4,20260501.11,5/1/26 11:20,4889,90,calcite,50,5.7e-8,5.68e-8,-9.934860921,6.31e-4,-10.79195783,0.002333969,19.78446275,0.20861597,5.99e-4,-11.90551698,0.002328975,-11.94522199,0.005822869,-23.78575639,0.020901878,-56.05195489,1.802794057,-0.459285143,0.006246744,-0.119068398,0.021457832,-33.79185236,1.84476741,,TRUE,-0.459285143,ETH-4,ETH-4,ETH-4,carbonate standard,-0.44546096542782365,0.45502759475025767,0.4505,0.0045275947502576575,FALSE,2.0525909975200465,TRUE,0.46239648502445224,88.77060831785468,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4341,Standard,ETH-4,mla,include,ETH-4,IPL-CI-4930 ETH-4,20260516.14,5/16/26 14:26,4930,90,calcite,50,5.75e-8,5.73e-8,-9.929226229,8.59e-4,-10.58852243,0.003409944,19.99418634,0.221520094,5e-4,-11.70250008,0.003402193,-11.74615416,0.007057375,-23.3968044,0.018912247,-50.76403892,1.327435137,-0.472642778,0.006118066,-0.129373185,0.01888197,-28.80491778,1.351754609,,TRUE,-0.472642778,ETH-4,ETH-4,ETH-4,carbonate standard,-0.45904898116357984,0.4401108750759404,0.4505,-0.010389124924059634,FALSE,0.042399119442125786,TRUE,0.44747976535013495,98.37130854425101,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4342,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4950 ETH-4,20260529.15,5/29/26 15:49,4950,90,calcite,50,5.77e-8,5.76e-8,-9.83191725,4.73e-4,-10.90144635,0.00327239,19.67158994,0.302095389,4.1e-4,-12.01455778,0.003265471,-11.96455236,0.008127899,-24.00474156,0.027967032,-55.7005012,1.134126436,-0.472345532,0.005999748,-0.123140724,0.027826318,-33.32963973,1.158394032,,TRUE,-0.472345532,ETH-4,ETH-4,ETH-4,carbonate standard,-0.45849898343566964,0.44071465432438206,0.4505,-0.009785345675617951,FALSE,0.042399119442125786,TRUE,0.44808354459857663,97.9677630033089,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4343,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4970 ETH-4,20260605.11,6/5/26 11:14,4970,90,calcite,50,5.71e-8,5.69e-8,-9.358636614,5.82e-4,-10.88930262,0.002528231,19.68410904,0.748916521,5.12e-4,-12.00145348,0.002522289,-11.48802791,0.006315197,-23.97676271,0.022026985,-57.34600347,1.827171211,-0.458488658,0.005750424,-0.120763546,0.021456171,-35.48788666,1.868408432,,TRUE,-0.458488658,ETH-4,ETH-4,ETH-4,carbonate standard,-0.4451935900711738,0.45532111540261244,0.4505,0.00482111540261243,FALSE,2.0938147303,TRUE,0.462690005676807,88.58908893297723,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4344,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-5008 ETH-4,20260626.15,6/26/26 15:45,5008,90,calcite,50,5.77e-8,5.76e-8,-9.84449985,8.09e-4,-10.75904413,0.003511375,19.81839381,0.295245975,6.9e-4,-11.87248379,0.003503377,-11.83864973,0.008989172,-23.67278973,0.019871872,-55.57726208,1.309964458,-0.479453455,0.007760951,-0.082227163,0.021888813,-33.46979566,1.342144879,,TRUE,-0.479453455,ETH-4,ETH-4,ETH-4,carbonate standard,-0.46575261325596823,0.43275172840827947,0.4505,-0.017748271591720544,FALSE,1.0759601083617845,TRUE,0.44012061868247404,103.39815075873969,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4345,Standard,ETH-4 HEATED,bhp,include,ETH-4 HEATED,IPL-CI-4811 Heated ETH4,20260401.11,4/1/26 10:50,4811,90,calcite,50,5.78e-8,5.77e-8,-9.815111352,0.00130099,-10.59973396,0.004181109,19.98262826,0.328956863,9.33e-4,-11.71344622,0.004171471,-12.02455136,0.008817705,-23.57416666,0.024623452,-48.99578641,1.465378865,-0.864974856,0.006485787,-0.306890938,0.021113439,-27.09737009,1.497296055,,TRUE,-0.864974856,ETH-4 HEATED,ETH-4 HEATED,ETH-4,heated carbonate,-0.8510588707327899,0.009768303652758936,0.4505,,FALSE,,TRUE,0.017137193926953516,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4346,Standard,ETH-4 HEATED,wmn,include,ETH-4 HEATED,IPL-CI-4858 ETH-4 HEATED,20260417.13,4/17/26 13:26,4858,90,calcite,50,5.77e-8,5.75e-8,-9.830253551,6.15e-4,-10.57024486,0.003732862,20.01302888,0.315225718,5.44e-4,-11.68405603,0.003724532,-11.98508892,0.007251275,-23.54023969,0.022338806,-54.75784666,1.875227199,-0.832333413,0.007156354,-0.321380467,0.020191623,-33.0083121,1.916133379,,TRUE,-0.832333413,ETH-4 HEATED,ETH-4 HEATED,ETH-4,heated carbonate,-0.8184630975226395,0.04555145411408523,0.4505,,FALSE,,TRUE,0.05292034438827981,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4415,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4835 IAEA-C1,20260409.14,4/9/26 14:23,4835,90,calcite,50,5.78e-8,5.76e-8,2.683304609,7.99e-4,5.700275743,0.003913637,36.78647127,12.69431775,5.6e-4,4.578449669,0.003904955,17.08313609,0.010725919,8.998581165,0.024047142,10.23116241,1.512646619,-0.580741151,0.00736031,-0.183170526,0.017743326,-12.2055088,1.478034891,,TRUE,-0.580741151,IAEA-C1,IAEA-C1,IAEA-C1,carbonate standard,-0.6005114245868381,0.2848155284981513,0.3018,-0.01698447150184873,FALSE,0.7473801775137174,TRUE,0.29218441877234586,286.7255129696474,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4416,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4855 IAEA-C1,20260416.16,4/16/26 16:40,4855,90,calcite,50,5.78e-8,5.76e-8,2.660442109,6.23e-4,5.694519835,0.003743703,36.78053744,12.67215168,5.03e-4,4.572656266,0.003735237,17.06691344,0.008451637,8.972362941,0.02328537,11.92875178,1.226627899,-0.562499422,0.006896648,-0.181988108,0.018574196,-10.489659229999999,1.198538328,,TRUE,-0.562499422,IAEA-C1,IAEA-C1,IAEA-C1,carbonate standard,-0.582250921151798,0.3048616350194757,0.3018,0.003061635019475706,FALSE,0.4424339875794421,TRUE,0.3122305252936703,245.77307147082922,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4417,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4903 IAEA-C1,20260508.11,5/8/26 11:13,4903,90,calcite,50,5.77e-8,5.75e-8,2.670942553,4.95e-4,5.755769278,0.003523969,36.84368011,12.68418366,4.82e-4,4.633798302,0.00351669,17.14678263,0.008188063,9.104331303,0.020749624,10.90935511,1.39226338,-0.555609618,0.00764541,-0.182538789,0.020139109,-11.61613842,1.363289489,,TRUE,-0.555609618,IAEA-C1,IAEA-C1,IAEA-C1,carbonate standard,-0.5754535495792598,0.31232368748111006,0.3018,0.010523687481110044,FALSE,0.8853357405994705,TRUE,0.31969257775530463,232.67379244967583,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4418,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4966 IAEA-C1,20260604.11,6/4/26 11:16,4966,90,calcite,50,5.7e-8,5.69e-8,3.179790868,4.35e-4,5.691595255,0.002799291,36.77752246,13.16190094,4.25e-4,4.57082965,0.002793428,17.56972678,0.007716005,8.99045559,0.023359156,8.376022754,1.358808157,-0.559474719,0.007818024,-0.170415783,0.021858739,-14.45673419,1.326396551,,TRUE,-0.559474719,IAEA-C1,IAEA-C1,IAEA-C1,carbonate standard,-0.5798081228584362,0.30754330231156557,0.3018,0.005743302311565557,FALSE,0.601601341439473,TRUE,0.31491219258576014,240.94919425479497,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4419,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4999 IAEA-C1,20260624.13,6/24/26 13:19,4999,90,calcite,50,5.78e-8,5.77e-8,3.178146058,0.0026718000000000002,5.716731819,0.003649548,36.803436,13.16229322,0.002078061,4.595922761,0.003640657,17.59514592,0.010518455,9.029545914,0.026473001,6.471577172,1.759451778,-0.575468485,0.007537475,-0.21648695,0.023825117,-16.42546236,1.715598185,,TRUE,-0.575468485,IAEA-C1,IAEA-C1,IAEA-C1,carbonate standard,-0.5958313063699221,0.289953292012856,0.3018,-0.01184670798714399,FALSE,0.4424339875794421,TRUE,0.2973221822870506,275.31301925909645,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4420,Standard,IAEA-C1,mla,include,IAEA-C1,IPL-CI-5027 IAEA-C1,20260716.14,7/16/26 14:37,5027,90,calcite,50,5.78e-8,5.77e-8,3.035868175,9.11e-4,5.603457409,0.003642802,36.68666028,13.0235095,6.26e-4,4.482577995,0.003634385,17.32173039,0.01052743,8.747601193,0.026986707,3.028205565,1.688383088,-0.589713932,0.006714011,-0.231439503,0.022558099,-19.39827147,1.653312128,,TRUE,-0.589713932,IAEA-C1,IAEA-C1,IAEA-C1,carbonate standard,-0.6097603302142138,0.27466221875663144,0.3018,-0.027137781243368575,FALSE,1.3500184873614556,TRUE,0.282031109030826,311.5459281214768,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4421,Standard,IAEA-C1 HEATED,bhp,include,IAEA-C1 HEATED,IPL-CI-4808 Heated IAEA-C1,20260331.17,3/31/26 17:48,4808,90,calcite,50,5.78e-8,5.77e-8,2.78167441,0.001489772,5.280971415,0.005042111,36.35420624,12.77279736,0.001126284,4.160205689,0.005048587,16.50827082,0.010616396,7.977201456,0.027837825,13.37296295,1.577572337,-0.822197921,0.006639884,-0.343075424,0.025864821,-8.39631477,1.545692493,,TRUE,-0.822197921,IAEA-C1 HEATED,IAEA-C1 HEATED,IAEA-C1,heated carbonate,-0.8413029043495189,0.020478257079466267,0.3018,,FALSE,,TRUE,0.027847147353660846,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4422,Standard,IAEA-C1 HEATED,wmn,include,IAEA-C1 HEATED,IPL-CI-4820 IAEA-C1 HEATED,20260403.15,4/3/26 15:31,4820,90,calcite,50,5.78e-8,5.76e-8,2.713440451,8.18e-4,5.295639151,0.004098243,36.36932736,12.70840318,5.88e-4,4.174729124,0.004089096,16.43047639,0.010558338,8.034917265,0.023310592,13.51218224,1.790229165,-0.840749857,0.00731338,-0.351283052,0.017903595,-8.217332808,1.751333962,,TRUE,-0.840749857,IAEA-C1 HEATED,IAEA-C1 HEATED,IAEA-C1,heated carbonate,-0.8597648090369702,2.1105528693399211e-4,0.3018,,FALSE,,TRUE,0.00757994556112857,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4423,Standard,IAEA-C1 HEATED,wmn,include,IAEA-C1 HEATED,IPL-CI-4838 IAEA-C1 HEATED,20260410.11,4/10/26 11:36,4838,90,calcite,50,5.77e-8,5.76e-8,2.801878449,5.48e-4,5.502774235,0.003475051,36.58286499,12.79890968,4.81e-4,4.381611834,0.003467359,16.72782014,0.008240975,8.439772526,0.021022941,13.25487473,1.737214506,-0.837873296,0.007205759,-0.351335766,0.018618149,-8.954585881,1.70005801,,TRUE,-0.837873296,IAEA-C1 HEATED,IAEA-C1 HEATED,IAEA-C1,heated carbonate,-0.8572323632659227,0.0029911362341263903,0.3018,,FALSE,,TRUE,0.010360026508320968,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4424,Standard,IAEA-C1 HEATED,wmn,include,IAEA-C1 HEATED,IPL-CI-4871 IAEA-C1 HEATED,20260423.11,4/23/26 11:31,4871,90,calcite,50,5.78e-8,5.77e-8,2.606860921,0.001663158,5.336008971,0.003703655,36.41094501,12.60959089,0.001234165,4.214794618,0.003694678,16.38359019,0.008117635,8.130086797,0.023442666,11.47257828,1.584504162,-0.829767908,0.006251166,-0.322074046,0.024217802,-10.20796434,1.5505871980000001,,TRUE,-0.829767908,IAEA-C1 HEATED,IAEA-C1 HEATED,IAEA-C1,heated carbonate,-0.8487285987469726,0.012326441253812881,0.3018,,FALSE,,TRUE,0.01969533152800746,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4430,HeatedGas,Depleted,wmn,include,Online Depleted Heated Gas,IPL-CI-4849 OLHG-DEPLETED,20260413.14,4/13/26 14:03,4849,90,calcite,50,5.76e-8,5.74e-8,-10.50372415,4.04e-4,-13.8186669,0.002898489,16.66419811,-0.434832488,3.6e-4,-14.92698789,0.002892056,-15.93257759,0.005407808,-29.859346,0.022041363,-60.24868599,1.881786042,-0.828090288,0.004797027,-0.235154136,0.022139097,-31.61776455,1.938015059,,TRUE,-0.828090288,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8096515530839787,0.05522463530885047,,,FALSE,,TRUE,0.06259352558304504,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4447,HeatedGas,Depleted,bhp,include,Online Depleted Heated Gas,IPL-CI-4801 Depleted Heated Gas,20260329.09,3/29/26 8:52,4801,90,calcite,50,5.75e-8,5.74e-8,-10.44371849,6.76e-4,-12.09119119,0.003262933,18.44507009,-0.317313095,6.42e-4,-13.20305397,0.003255926,-14.16365695,0.006972904,-26.51992585,0.01959836,-51.81984201,1.469929605,-0.872304893,0.006312959,-0.295900177,0.020375294,-26.40506674,1.509527232,,TRUE,-0.872304893,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8559133258184017,0.004439155740964318,,,FALSE,,TRUE,0.011808046015158896,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4448,HeatedGas,Depleted,bhp,include,Online Depleted Heated Gas,IPL-CI-4814 Depleted Heated Gas,20260331.09,3/31/26 9:22,4814,90,calcite,50,5.76e-8,5.74e-8,-10.44849287,6.06e-4,-13.01074856,0.003696865,17.4970892,-0.354228589,5.71e-4,-14.12066945,0.003688865,-15.09068418,0.006747819,-28.30123584,0.021558316,-56.7896129,1.624708267,-0.860446462,0.005204289,-0.266771038,0.021959579,-29.69789213,1.671705844,,TRUE,-0.860446462,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8429820483654441,0.018634917988207156,,,FALSE,,TRUE,0.026003808262401736,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4449,HeatedGas,Depleted,mla,include,Online Depleted Heated Gas,IPL-CI-4881 OLHG-DEPLETED,20260424.11,4/24/26 11:39,4881,90,calcite,50,5.76e-8,5.74e-8,-10.48727628,4.84e-4,-13.91994978,0.003539286,16.55978457,-0.422884209,5e-4,-15.02802153,0.003532003,-16.03321136,0.007516481,-30.12402171,0.021525031,-63.80653504,1.335832825,-0.84184899,0.008470173,-0.302855678,0.020885993,-35.10181283,1.376189694,,TRUE,-0.84184899,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8232937918564722,0.04024839039886752,,,FALSE,,TRUE,0.0476172806730621,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4450,HeatedGas,Depleted,wmn,include,Online Depleted Heated Gas,IPL-CI-4901 OLHG-DEPLETED,20260504.11,5/4/26 11:25,4901,90,calcite,50,5.76e-8,5.74e-8,-10.49632798,4.67e-4,-14.16779859,0.003379053,16.30427475,-0.440167263,4.44e-4,-15.27536308,0.003371776,-16.31404293,0.006777893,-30.55633433,0.022246747,-62.50010042,1.369263851,-0.862546368,0.006991012,-0.246415429,0.02356956,-33.2605596,1.411674187,,TRUE,-0.862546368,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8436661641349541,0.017883905967246094,,,FALSE,,TRUE,0.025252796241440674,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
