Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments
4293,Standard,ETH-3,jph,include,ETH-3,IPL-CI-4380 ETH-3,20251021.15,10/21/25 14:59,4380,90,calcite,50,5.77e-8,5.75e-8,1.973868396,5.65399e-4,6.15663306,0.004074489,37.25693459,12.04048097,5.568e-4,5.032350121,0.004065678,17.15390247,0.009838929,9.932509612,0.026369059,15.43031507,2.301121389,-0.28414759,0.006395878,-0.169929753,0.021784062,-7.299917718,2.249728434,
4294,Standard,ETH-3,jph,include,ETH-3,IPL-CI-4407 ETH-3,20251028.17,10/28/25 17:23,4407,90,calcite,50,5.77e-8,5.76e-8,1.871562589,4.62359e-4,6.084277815,0.003775922,37.18234284,11.94139628,4.88726e-4,4.95993224,0.003768133,16.96732901,0.009191719,9.799828938,0.024691987,17.29173502,1.703869448,-0.295149579,0.00663093,-0.16687025,0.025630139,-5.234233523,1.668566442,
4295,Standard,ETH-3,jph,include,ETH-3,IPL-CI-4426 ETH-3,20251102.21,11/2/25 21:06,4426,90,calcite,50,5.73e-8,5.72e-8,1.929268941,5.19907e-4,6.182653993,0.003774866,37.28375983,11.99905771,5.1804e-4,5.058222362,0.003766996,17.12706875,0.00683801,10.03462799,0.025066838,20.68970115,1.484488159,-0.286673237,0.005945977,-0.094829853,0.02102204,-2.151368309,1.451653053,
4296,Standard,ETH-3,jph,include,ETH-3,IPL-CI-4455 ETH-3,20251109.2,11/9/25 20:21,4455,90,calcite,50,5.77e-8,5.75e-8,1.9464823,4.90488e-4,6.192539566,0.003563294,37.29395096,12.01586275,4.29175e-4,5.068123837,0.003555646,17.14179691,0.009850673,10.08901615,0.023019291,16.05769498,1.933181642,-0.305071267,0.008042846,-0.084414433,0.019234946,-6.728570888,1.890098718,
4297,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4475 ETH-3,20251113.17,11/13/25 17:49,4475,90,calcite,50,5.77e-8,5.75e-8,1.900707859,3.77203e-4,6.131757445,0.003928665,37.23129007,11.97056759,3.80345e-4,5.007373301,0.003920411,17.05195046,0.009146636,9.956798091,0.020056711,22.14801996,1.761563968,-0.288401443,0.006880314,-0.095637009,0.017022101,-0.609859261,1.719429824,
4298,Standard,ETH-3,jph,include,ETH-3,IPL-CI-4500 ETH-3,20251119.14,11/19/25 14:32,4500,90,calcite,50,5.77e-8,5.75e-8,1.876803985,4.80389e-4,6.196466432,0.003657609,37.29799921,11.95025297,4.62536e-4,5.071895461,0.003649787,17.08834418,0.007163331,10.04705149,0.025825165,18.42102632,1.773930529,-0.289374594,0.005855247,-0.143810681,0.023167255,-4.356994487,1.732838489,
4299,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4521 ETH-3,20251124.16,11/24/25 16:27,4521,90,calcite,50,5.76e-8,5.74e-8,2.983521949,5.29575e-4,6.086692325,0.003675394,37.18483198,12.99061203,5.17765e-4,4.964681276,0.003667492,18.07129243,0.008645691,9.852786312,0.02245804,18.41964942,1.691655204,-0.2821737,0.006213931,-0.078509863,0.02153518,-5.196663282,1.643124607,d13C off
4300,Standard,ETH-3,eyl,include,ETH-3,IPL-CI-4529 ETH-3,20251203.1,12/3/25 9:57,4529,90,calcite,50,5.77e-8,5.75e-8,1.931097312,4.60048e-4,6.176623051,0.003147721,37.27754247,12.00090695,5.34314e-4,5.052207809,0.003141496,17.11551552,0.008132509,10.00731237,0.026214335,9.24046616,1.618387083,-0.303380149,0.006946004,-0.141320038,0.020606357,-13.3531092,1.58317675,
4301,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4553 ETH-3,20251212.09,12/12/25 9:12,4553,90,calcite,50,5.77e-8,5.75e-8,1.957454916,5.08255e-4,6.180900462,0.003408396,37.2819521,12.02580829,5.54617e-4,5.056531788,0.003401604,17.14413451,0.009212621,10.01058538,0.022635664,15.52213461,1.571151032,-0.301528996,0.006779553,-0.140006676,0.019063313,-7.239964902,1.535709191,
4302,Standard,ETH-3,jnl,include,ETH-3,IPL-CI-4591 ETH-3,20251227.14,12/27/25 14:23,4591,90,calcite,50,5.78e-8,5.76e-8,1.963692067,4.80842e-4,6.214029339,0.003911888,37.31610499,12.03321499,6.02095e-4,5.089603613,0.003903642,17.1950612,0.010667727,10.10606933,0.024818488,26.12916653,1.691734991,-0.296526687,0.008215205,-0.112028794,0.020909531,3.036311904,1.654376441,
4303,Standard,ETH-3,mla,include,ETH-3,IPL-CI-4605 ETH-3,20260108.12,1/8/26 11:50,4605,90,calcite,50,5.77e-8,5.75e-8,1.929533526,6.11936e-4,6.172320178,0.003592305,37.27310659,11.99931364,5.87212e-4,5.047911329,0.003584679,17.10155495,0.009290218,9.9609979890000009,0.021706099,10.60545352,1.720290864,-0.2967921,0.0078797,-0.170359802,0.022648723,-11.96251538,1.685876891,
4304,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4638 ETH-3,20260122.16,1/22/26 16:38,4638,90,calcite,50,5.73e-8,5.71e-8,1.890891011,4.48204e-4,6.182412677,0.003365357,37.28351105,11.96283563,4.51469e-4,5.057900795,0.003358368,17.07806815,0.007763011,10.0197138,0.019791636,16.36453253,1.716166855,-0.297600583,0.006974673,-0.096214613,0.022485387,-6.341168123,1.678783749,
4305,Standard,ETH-3,eyl,include,ETH-3,IPL-CI-4668 ETH-3,20260204.12,2/4/26 12:03,4668,90,calcite,50,5.77e-8,5.75e-8,1.940579498,4.98736e-4,6.207026958,0.003695535,37.30888616,12.01082091,4.37895e-4,5.082568062,0.00368734,17.16386034,0.008738862,10.06310293,0.027141009,12.059897,1.680576276,-0.29298556,0.00648626,-0.12784719,0.026652101,-10.66086917,1.639148885,
4306,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4690 ETH-3,20260212.12,2/12/26 12:38,4690,90,calcite,50,5.76e-8,5.73e-8,1.950214227,6.12747e-4,6.225074093,0.003174197,37.32749113,12.0203977,6.26869e-4,5.100596778,0.00316761,17.18727593,0.007437643,10.1153844,0.025528179,10.28673786,1.021883975,-0.293311287,0.005740332,-0.116111849,0.024274903,-12.43075829,0.998835415,
4307,Standard,ETH-3,eyl,include,ETH-3,IPL-CI-4727 ETH-3,20260222.22,2/22/26 21:56,4727,90,calcite,50,5.78e-8,5.75e-8,1.958589123,5.63922e-4,6.218266896,0.003629703,37.32047353,12.02816741,4.66413e-4,5.093822646,0.003621712,17.17688414,0.008461185,10.08237602,0.022454068,11.89940552,1.789984576,-0.30774887,0.006656807,-0.128811247,0.022517667,-10.85532604,1.747030367,
4308,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4754 ETH-3,20260304.14,3/4/26 14:23,4754,90,calcite,50,5.76e-8,5.74e-8,1.942122159,5.55673e-4,6.203322943,0.003668251,37.30506765,12.01201356,5.10017e-4,5.078874658,0.003660027,17.18325994,0.007423941,10.05310951,0.023160178,21.94449414,1.920742468,-0.267791163,0.005449905,-0.106517757,0.023650281,-0.984703339,1.875267641,
4309,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4781 ETH-3,20260312.11,3/12/26 11:44,4781,90,calcite,50,5.78e-8,5.75e-8,1.938405516,0.002482444,6.194293841,0.003599151,37.29575946,12.00949607,0.001797756,5.069869413,0.003590113,17.14324952,0.009385804,10.09586109,0.0292097,14.43223049,1.439061828,-0.312655831,0.005864936,-0.10297445400000001,0.02562094,-8.381216545,1.391606194,
4310,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4798 ETH-3,20260326.1,3/26/26 10:28,4798,90,calcite,50,5.77e-8,5.74e-8,1.953502253,5.25601e-4,6.185993503,0.003977039,37.28720256,12.02240697,5.08744e-4,5.061606625,0.003968805,17.14080518,0.009392386,10.02212788,0.025262629,4.252534966,1.47102126,-0.310500168,0.007089664,-0.146119554,0.02229102,-18.2713738,1.438935075,
4311,Standard,ETH-3,bhp,include,ETH-3,IPL-CI-4807 ETH3,20260331.15,3/31/26 15:19,4807,90,calcite,50,5.78e-8,5.76e-8,1.928924837,7.4381e-4,6.201836081,0.004026744,37.30353483,11.99979031,5.01664e-4,5.077365382,0.004017668,17.17880412,0.01004869,10.07188713,0.023964666,18.56467532,1.629270124,-0.266103786,0.007447536,-0.139633517,0.020302162,-4.288594481,1.589915209,
4312,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4879 ETH-3,20260427.11,4/27/26 11:30,4879,90,calcite,50,5.78e-8,5.76e-8,1.914020909,0.00159426,6.181797318,0.003419173,37.28287667,11.98538488,0.001169299,5.057342214,0.003410856,17.12467835,0.009954349,10.0252339,0.027402587,12.97810855,1.320210856,-0.289705015,0.006842472,-0.132789295,0.0214298,-9.715662795,1.290270841,
4313,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4884 ETH-3,20260428.13,4/28/26 13:07,4884,90,calcite,50,5.78e-8,5.76e-8,1.932040421,0.001969941,6.202365525,0.004488186,37.30408064,12.00321246,0.001478889,5.077906482,0.00447769,17.14955244,0.007651402,10.10530708,0.027850123,12.39976225,1.592705506,-0.300160642,0.005925452,-0.11345231,0.022322782,-10.34519774,1.557731109,
4314,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4894 ETH-3,20260505.11,5/5/26 10:59,4894,90,calcite,50,5.78e-8,5.76e-8,1.893256208,0.001598601,6.146076021,0.003776037,37.24605123,11.96485144,0.001094513,5.021652763,0.003767404,17.05385076,0.009038082,9.914293326,0.025381215,11.325501,1.487676859,-0.297527156,0.007251709,-0.151589802,0.020236891,-11.25766113,1.458077228,
4315,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4960 ETH-3,20260601.14,6/1/26 13:56,4960,90,calcite,50,5.77e-8,5.75e-8,2.423579577,5.21421e-4,6.188812158,0.003919288,37.29010834,12.46582308,5.35927e-4,5.06540768,0.003911098,17.62503926,0.00876601,10.06662922,0.022357059,19.05514897,1.523929943,-0.28325758,0.007105376,-0.095407466,0.021565129,-4.259379608,1.489014656,
4316,Standard,ETH-3,mla,include,ETH-3,IPL-CI-4993 ETH-3,20260623.1,6/23/26 10:29,4993,90,calcite,50,5.77e-8,5.75e-8,2.414353504,6.71419e-4,6.138121343,0.003637638,37.23785067,12.45544944,7.01467e-4,5.014804396,0.003630533,17.54346233,0.00991396,9.988711106,0.027979722,9.182333396,1.72246812,-0.30622611,0.007556416,-0.077710861,0.026153069,-13.80369849,1.682622811,
4317,Standard,ETH-4,mam,exclude,ETH-4,IPL-CI-4356 ETH-4,20251013.19,10/13/25 19:12,4356,90,calcite,50,5.78e-8,5.76e-8,-9.950810227,6.8346e-4,-10.92833709,0.003579654,19.64386801,0.189129146,5.23268e-4,-12.04163847,0.003571786,-12.11282304,0.007497786,-23.99105829,0.02775497,-53.56860985,1.351898533,-0.477548887,0.007261731,-0.075061458,0.023043003,-30.9874146,1.385367459,
4318,Standard,ETH-4,wmn,exclude,ETH-4,IPL-CI-4369 ETH-4,20251016.14,10/16/25 14:28,4369,90,calcite,50,5.77e-8,5.76e-8,-9.930126994,5.5484e-4,-10.85446035,0.003872996,19.72002828,0.211102679,4.75758e-4,-11.96787628,0.003864615,-12.01633554,0.008939116,-23.78615281,0.02764986,-52.75453388,1.804870307,-0.47800228,0.006145158,-0.006141394,0.023738385,-30.31110302,1.846674498,
4319,Standard,ETH-4,jph,include,ETH-4,IPL-CI-4382 ETH-4,20251021.21,10/21/25 21:41,4382,90,calcite,50,5.77e-8,5.76e-8,-9.941780302,5.07652e-4,-10.89103636,0.003532844,19.68232171,0.198800024,5.00109e-4,-12.00439971,0.003525238,-12.06304285,0.008531709,-23.91218341,0.030206603,-51.83317303,1.504798353,-0.47572954,0.0057709,-0.060262366,0.026584359,-29.28444543,1.53535786,
4320,Standard,ETH-4,jph,include,ETH-4,IPL-CI-4408 ETH-4,20251028.19,10/28/25 19:47,4408,90,calcite,50,5.78e-8,5.76e-8,-9.714737497,8.30122e-4,-10.54445742,0.003688929,20.0396134,0.425412787,6.41356e-4,-11.65808079,0.003680508,-11.48961048,0.009114593,-23.24683915,0.02551637,-53.6242155,1.802271833,-0.473068498,0.006590934,-0.064989129,0.024455339,-32.02732993,1.842085999,
4321,Standard,ETH-4,eyl,include,ETH-4,IPL-CI-4433 ETH-4,20251104.1,11/4/25 9:54,4433,90,calcite,50,5.77e-8,5.76e-8,-9.956720116,4.70724e-4,-10.89576105,0.003519583,19.67745097,0.184524232,4.4415e-4,-12.00914532,0.003512003,-12.09716321,0.008336807,-24.02853397,0.022796312,-54.64649153,1.691632182,-0.490468223,0.006243625,-0.158920545,0.022027269,-32.1393403,1.731363178,
4322,Standard,ETH-4,jph,include,ETH-4,IPL-CI-4464 ETH-4,20251111.14,11/11/25 14:00,4464,90,calcite,50,5.77e-8,5.75e-8,-9.951825105,5.49053e-4,-10.89682804,0.003526568,19.676351,0.189101687,5.3472e-4,-12.01019991,0.00351909,-12.08959215,0.007855826,-23.98880637,0.023492609,-56.24334283,1.730894878,-0.486368997,0.006035748,-0.110957062,0.025262614,-33.77662885,1.772380039,
4323,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4486 ETH-4,20251117.09,11/17/25 9:27,4486,90,calcite,50,5.77e-8,5.75e-8,-9.958047404,4.53329e-4,-10.90337773,0.003621091,19.66959887,0.183016134,4.19262e-4,-12.01674877,0.003613002,-12.09287956,0.007491003,-23.99770472,0.024420573,-53.63570224,1.668167026,-0.477371867,0.005841034,-0.111580108,0.020628136,-31.08882634,1.709379093,
4324,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4511 ETH-4,20251121.09,11/21/25 9:34,4511,90,calcite,50,5.77e-8,5.75e-8,-9.948543839,4.19156e-4,-10.901469,0.003447381,19.67156659,0.192045609,4.32348e-4,-12.01482429,0.003440063,-12.09250555,0.006593185,-24.00150055,0.026083697,-53.49911738,1.808228031,-0.482824909,0.006493755,-0.118998539,0.022180586,-30.96213426,1.847193046,
4325,Standard,ETH-4,jph,include,ETH-4,IPL-CI-4530 ETH-4,20251203.17,12/3/25 17:13,4530,90,calcite,50,5.78e-8,5.76e-8,-9.945971947,4.706e-4,-10.91284443,0.00371886,19.65983955,0.193981074,4.34428e-4,-12.02617028,0.003710608,-12.10448894,0.008086241,-24.00687506,0.025714002,-59.70186152,1.870434851,-0.488346224,0.006769318,-0.107713985,0.025109962,-37.2876438,1.91463082,
4326,Standard,ETH-4,euf,include,ETH-4,IPL-CI-4542 ETH-4,20251209.1,12/9/25 10:06,4542,90,calcite,50,5.77e-8,5.75e-8,-9.929820308,5.42729e-4,-10.74557854,0.003468005,19.83227563,0.215193519,4.99096e-4,-11.85922521,0.003460513,-11.91181927,0.008721827,-23.72512466,0.023299135,-58.07362556,1.72575221,-0.483604653,0.008218778,-0.161644527,0.022340126,-35.96693441,1.7653174170000001,
4327,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4560 ETH-4,20251215.16,12/15/25 15:52,4560,90,calcite,50,5.78e-8,5.76e-8,-9.829995804,0.00110335,-10.72577142,0.003787871,19.85269499,0.310488981,0.00076566099999999995,-11.83924844,0.003778844,-11.78578217,0.009233942,-23.64008021,0.02582078,-59.36399409,1.503567596,-0.485594539,0.006659265,-0.133275413,0.023500856,-37.44566279,1.534097299,
4328,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4596 ETH-4,20251229.12,12/29/25 12:14,4596,90,calcite,50,5.77e-8,5.75e-8,-9.962248679,0.001806289,-10.90906893,0.0031893,19.66373175,0.179763299,8.61291e-4,-12.0224328,0.003182341,-12.10589898,0.009686406,-24.00200711,0.022861128,-55.44779261,1.426662676,-0.487360532,0.009462614,-0.103648479,0.020878899,-32.98068148,1.472796969,
4329,Standard,ETH-4,mla,include,ETH-4,IPL-CI-4606 ETH-4,20260108.15,1/8/26 14:52,4606,90,calcite,50,5.77e-8,5.75e-8,-9.918042083,6.51601e-4,-10.89059746,0.003869367,19.68277417,0.221105469,5.71322e-4,-12.00391204,0.003860632,-12.08085219,0.009429204,-23.98891694,0.022735493,-57.54675331,1.588001593,-0.509008847,0.008535499,-0.133571391,0.022562438,-35.15107644,1.624369381,
4330,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4642 ETH-4,20260126.13,1/26/26 13:21,4642,90,calcite,50,5.77e-8,5.75e-8,-9.955127926,5.00028e-4,-10.85582365,0.003946261,19.71862284,0.187342589,4.86791e-4,-11.96928948,0.00393783,-12.06049689,0.007704926,-23.91958261,0.023585618,-61.81308489,1.594556999,-0.493362552,0.006603617,-0.120508676,0.022171923,-39.55073988,1.630796515,
4331,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4676 ETH-4,20260206.15,2/6/26 15:03,4676,90,calcite,50,5.69e-8,5.67e-8,-9.872778942,4.68667e-4,-10.53760429,0.002259154,20.04667836,0.276153672,4.42049e-4,-11.65157367,0.002254271,-11.63489523,0.007103738,-23.29758888,0.026528779,-54.56334151,1.533863076,-0.467539155,0.00676051,-0.13328421,0.026589442,-32.82618599,1.569438504,
4332,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4694 ETH-4,20260213.13,2/13/26 13:23,4694,90,calcite,50,5.77e-8,5.74e-8,-9.921840401,5.08413e-4,-10.54518547,0.003713884,20.03886285,0.229684099,5.32594e-4,-11.65924128,0.003706123,-11.70789559,0.008394322,-23.36642631,0.025908337,-56.51049712,1.307911628,-0.488419916,0.007829321,-0.193521475,0.024666504,-34.76068382,1.336731736,
4333,Standard,ETH-4,eyl,include,ETH-4,IPL-CI-4733 ETH-4,20260224.13,2/24/26 13:04,4733,90,calcite,50,5.76e-8,5.73e-8,-9.85582979,5.1086e-4,-10.7749324,0.003726087,19.80201443,0.283789783,4.7731e-4,-11.88836285,0.003717997,-11.87347498,0.00814536,-23.78463298,0.023683156,-56.61299594,1.966881749,-0.481282748,0.007208233,-0.152850118,0.021508924,-34.47643945,2.012494219,
4334,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4755 ETH-4,20260304.17,3/4/26 17:10,4755,90,calcite,50,5.77e-8,5.74e-8,-9.916554575,4.85586e-4,-10.73065008,0.003739561,19.84766553,0.226077598,0.002124802,-11.84430124,0.003731336,-11.86567887,0.007413377,-23.65767793,0.017972201,-47.20982034,1.850556216,-0.462799414,0.006246383,-0.106635708,0.016711438,-25.12014625,1.842995223,
4335,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4782 ETH-4,20260313.09,3/13/26 9:00,4782,90,calcite,50,5.77e-8,5.74e-8,-9.954066203,6.04401e-4,-10.93723181,0.00372305,19.63469835,0.185476052,5.44279e-4,-12.05052251,0.003714855,-12.12934063,0.006877653,-24.1056726,0.022505537,-56.20206639,1.6300781,-0.480264941,0.006819543,-0.159310582,0.022578513,-33.64835133,1.669391712,
4336,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4799 ETH-4,20260326.14,3/26/26 14:03,4799,90,calcite,50,5.77e-8,5.74e-8,-9.882030172,4.08308e-4,-10.85042443,0.003332072,19.72418895,0.2566235,4.14727e-4,-11.96374916,0.003325099,-11.99863098,0.007430997,-23.93688903,0.022138445,-61.17506905,1.468847104,-0.51097198,0.007507973,-0.168569103,0.021239774,-38.98516856,1.505462848,
4337,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4804 ETH-4,20260330.15,3/30/26 15:36,4804,90,calcite,50,5.78e-8,5.76e-8,-9.932090907,4.44801e-4,-10.81126782,0.003733656,19.7645559,0.210933282,3.55024e-4,-11.92477957,0.003725352,-11.9746192,0.009370422,-23.7960561,0.020420433,-47.30024859,1.407146718,-0.477491271,0.006044663,-0.1128415,0.018623287,-24.82000195,1.437779127,
4338,Standard,ETH-4,eyl,include,ETH-4,IPL-CI-4826 ETH-4,20260407.09,4/7/26 9:34,4826,90,calcite,50,5.77e-8,5.75e-8,-9.956644983,0.001068624,-10.9048773,0.003540683,19.66805294,0.184171657,0.001025074,-12.0182424,0.003533185,-12.09083193,0.006906809,-24.00317008,0.020500527,-54.67676409,1.515065008,-0.471765898,0.005608287,-0.118884067,0.018921644,-32.14655393,1.555646124,
4339,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4846 ETH-4,20260414.13,4/14/26 12:58,4846,90,calcite,50,5.78e-8,5.77e-8,-9.968652643,0.001829568,-10.82931816,0.003798416,19.74594762,0.176194047,0.001366443,-11.94286057,0.003789001,-12.01679723,0.009530423,-23.87370686,0.023468674,-54.01554899,1.569129446,-0.47657134,0.007266749,-0.138919553,0.020484713,-31.64427799,1.610349573,
4340,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4889 ETH-4,20260501.11,5/1/26 11:20,4889,90,calcite,50,5.7e-8,5.68e-8,-9.934860921,6.31261e-4,-10.79195783,0.002333969,19.78446275,0.20861597,5.98756e-4,-11.90551698,0.002328975,-11.94522199,0.005822869,-23.78575639,0.020901878,-56.05195489,1.802794057,-0.459285143,0.006246744,-0.119068398,0.021457832,-33.79185236,1.84476741,
4341,Standard,ETH-4,mla,include,ETH-4,IPL-CI-4930 ETH-4,20260516.14,5/16/26 14:26,4930,90,calcite,50,5.75e-8,5.73e-8,-9.929226229,8.592e-4,-10.58852243,0.003409944,19.99418634,0.221520094,5.00364e-4,-11.70250008,0.003402193,-11.74615416,0.007057375,-23.3968044,0.018912247,-50.76403892,1.327435137,-0.472642778,0.006118066,-0.129373185,0.01888197,-28.80491778,1.351754609,
4342,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4950 ETH-4,20260529.15,5/29/26 15:49,4950,90,calcite,50,5.77e-8,5.76e-8,-9.83191725,4.72504e-4,-10.90144635,0.00327239,19.67158994,0.302095389,4.09754e-4,-12.01455778,0.003265471,-11.96455236,0.008127899,-24.00474156,0.027967032,-55.7005012,1.134126436,-0.472345532,0.005999748,-0.123140724,0.027826318,-33.32963973,1.158394032,
4343,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4970 ETH-4,20260605.11,6/5/26 11:14,4970,90,calcite,50,5.71e-8,5.69e-8,-9.358636614,5.8174e-4,-10.88930262,0.002528231,19.68410904,0.748916521,5.12457e-4,-12.00145348,0.002522289,-11.48802791,0.006315197,-23.97676271,0.022026985,-57.34600347,1.827171211,-0.458488658,0.005750424,-0.120763546,0.021456171,-35.48788666,1.868408432,
4344,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-5008 ETH-4,20260626.15,6/26/26 15:45,5008,90,calcite,50,5.77e-8,5.76e-8,-9.84449985,8.09054e-4,-10.75904413,0.003511375,19.81839381,0.295245975,6.9039e-4,-11.87248379,0.003503377,-11.83864973,0.008989172,-23.67278973,0.019871872,-55.57726208,1.309964458,-0.479453455,0.007760951,-0.082227163,0.021888813,-33.46979566,1.342144879,
4345,Standard,ETH-4 HEATED,bhp,include,ETH-4 HEATED,IPL-CI-4811 Heated ETH4,20260401.11,4/1/26 10:50,4811,90,calcite,50,5.78e-8,5.77e-8,-9.815111352,0.00130099,-10.59973396,0.004181109,19.98262826,0.328956863,9.32972e-4,-11.71344622,0.004171471,-12.02455136,0.008817705,-23.57416666,0.024623452,-48.99578641,1.465378865,-0.864974856,0.006485787,-0.306890938,0.021113439,-27.09737009,1.497296055,
4346,Standard,ETH-4 HEATED,wmn,include,ETH-4 HEATED,IPL-CI-4858 ETH-4 HEATED,20260417.13,4/17/26 13:26,4858,90,calcite,50,5.77e-8,5.75e-8,-9.830253551,6.15239e-4,-10.57024486,0.003732862,20.01302888,0.315225718,5.43927e-4,-11.68405603,0.003724532,-11.98508892,0.007251275,-23.54023969,0.022338806,-54.75784666,1.875227199,-0.832333413,0.007156354,-0.321380467,0.020191623,-33.0083121,1.916133379,
4347,Sample,,wmn,include,FS-HH2-11mm,IPL-CI-4444 FS-HH2-11mm,20251106.09,11/6/25 9:30,4444,90,calcite,50,5.78e-8,5.76e-8,-5.604539301,6.13506e-4,1.279321595,0.003573591,32.22886543,4.71896975,4.4384e-4,0.149255654,0.003572342,4.723586519,0.009376017,0.144376242,0.028938912,-13.2586054,1.358010122,-0.302860904,0.007684383,-0.163298916,0.02575827,-18.50806859,1.349096125,
4348,Sample,,wmn,include,FS-HH2-11mm,IPL-CI-4449 FS-HH2-11mm,20251107.12,11/7/25 12:10,4449,90,calcite,50,5.77e-8,5.75e-8,-5.60402042,4.5211e-4,1.238504816,0.003953943,32.186787,4.717786586,3.95171e-4,0.108515641,0.003947968,4.690121458,0.007812748,0.122086203,0.025710781,-14.8246163,1.492870055,-0.288086911,0.005958052,-0.101022921,0.022802064,-19.97271455,1.483483333,
4349,Sample,,eyl,include,FS-HH2-11mm,IPL-CI-4468 FS-HH2-11mm,20251112.09,11/12/25 9:41,4468,90,calcite,50,5.77e-8,5.75e-8,-5.595999369,4.01489e-4,1.242452786,0.003609038,32.190857,4.725592231,4.21504e-4,0.11247218,0.003604231,4.691459938,0.007200446,0.11124794,0.02304201,-14.7077452,1.516298365,-0.301425588,0.005287976,-0.118851727,0.021012913,-19.87766069,1.506019784,
4350,Sample,,jph,include,FS-HH2-11mm,IPL-CI-4495 FS-HH2-11mm,20251118.17,11/18/25 17:22,4495,90,calcite,50,5.77e-8,5.75e-8,-5.594671016,5.30414e-4,1.243613862,0.003497444,32.19205397,4.726890964,4.95042e-4,0.113633366,0.003492367,4.70267047,0.008541021,0.166571784,0.024892866,-10.91351387,1.583908043,-0.292875431,0.006670367,-0.069949397,0.026685002,-16.10708375,1.575127107,
4351,Sample,,wmn,include,FS-HH2-11mm,IPL-CI-4506 FS-HH2-11mm,20251120.14,11/20/25 14:28,4506,90,calcite,50,5.77e-8,5.75e-8,-5.603852848,4.66129e-4,1.24923367,0.0036503,32.19784748,4.718427683,4.94776e-4,0.119222039,0.003645746,4.699751819,0.008772848,0.1416805,0.022411106,-14.03150313,1.77581489,-0.292691988,0.006149998,-0.108962965,0.020760047,-19.21080768,1.76705343,
4352,Sample,,jph,include,FS-LR-PF2022-P13,IPL-CI-4431 FS-LR-PF2022-P13,20251103.19,11/3/25 19:37,4431,90,calcite,50,5.78e-8,5.76e-8,-4.242242542,5.77942e-4,1.594456884,0.003484423,32.55374155,6.015327686,5.23852e-4,0.466742923,0.003476929,6.390085763,0.008091189,0.839847656,0.024385963,-9.888229352,1.800871886,-0.284088174,0.006347183,-0.105326235,0.023661352,-17.11392187,1.784859968,
4353,Sample,,wmn,include,FS-LR-PF2022-p13,IPL-CI-4451 FS-LR-PF2022-p13,20251107.17,11/7/25 17:38,4451,90,calcite,50,5.77e-8,5.75e-8,-4.264528116,4.80132e-4,1.569923658,0.003487304,32.52845,5.993442446,4.70033e-4,0.442214426,0.003479835,6.35399543,0.008100797,0.758492903,0.022073729,-5.375350362,1.330574558,-0.273472055,0.006466566,-0.118682862,0.020211241,-12.56410791,1.323602912,
4354,Sample,,eyl,include,FS-LR-PF2022-p13,IPL-CI-4463 FS-LR-PF-2022-p13,20251111.1,11/11/25 9:54,4463,90,calcite,50,5.77e-8,5.75e-8,-4.243751118,5.3024e-4,1.600435427,0.003712945,32.55990489,6.014011385,4.90189e-4,0.472705077,0.003704686,6.396951748,0.007436946,0.881702708,0.022127463,-7.849426922,1.722180315,-0.278916052,0.00644107,-0.069613562,0.019815358,-15.09440065,1.708527135,
